name,code,province_id,address,type,level,nature,is_985,is_211,is_double_first_class,website,description,ranking
大连理工大学,10141,6,辽宁省大连市甘井子区凌工路2号,2,1,1,1,1,1,https://www.dlut.edu.cn,中国顶尖理工类大学，创办于1949年,23
华南理工大学,10561,19,广东省广州市天河区五山路381号,2,1,1,1,1,1,https://www.scut.edu.cn,中国顶尖理工类大学，创办于1952年,24
电子科技大学,10614,23,四川省成都市高新区西源大道2006号,2,1,1,1,1,1,https://www.uestc.edu.cn,中国顶尖电子信息类大学,25
重庆大学,10611,22,重庆市沙坪坝区沙正街174号,2,1,1,1,1,1,https://www.cqu.edu.cn,中国顶尖综合性大学，创办于1929年,26
兰州大学,10730,28,甘肃省兰州市天水南路222号,1,1,1,1,1,1,https://www.lzu.edu.cn,中国顶尖综合性大学，创办于1909年,27
西北工业大学,10699,27,陕西省西安市友谊西路127号,2,1,1,1,1,1,https://www.nwpu.edu.cn,中国顶尖航空航天类大学,28
中国农业大学,10019,1,北京市海淀区清华东路17号,7,1,1,1,1,1,https://www.cau.edu.cn,中国顶尖农业类大学,29
北京理工大学,10007,1,北京市海淀区中关村南大街5号,2,1,1,1,1,1,https://www.bit.edu.cn,中国顶尖理工类大学，创办于1940年,30
华东师范大学,10269,9,上海市普陀区中山北路3663号,3,1,1,1,1,1,https://www.ecnu.edu.cn,中国顶尖师范类大学,31
中国科学技术大学,10358,12,安徽省合肥市包河区金寨路96号,2,1,1,1,1,1,https://www.ustc.edu.cn,中国顶尖理工类大学，C9联盟成员,32
北京交通大学,10004,1,北京市海淀区上园村3号,2,1,1,0,1,1,https://www.bjtu.edu.cn,中国知名交通大学，创办于1896年,33
北京科技大学,10008,1,北京市海淀区学院路30号,2,1,1,0,1,1,https://www.ustb.edu.cn,中国知名理工类大学,34
北京邮电大学,10013,1,北京市海淀区西土城路10号,2,1,1,0,1,1,https://www.bupt.edu.cn,中国知名信息通信类大学,35
华东理工大学,10251,9,上海市徐汇区梅陇路130号,2,1,1,0,1,1,https://www.ecust.edu.cn,中国知名理工类大学,36
上海财经大学,10272,9,上海市杨浦区国定路777号,5,1,1,0,1,1,https://www.shufe.edu.cn,中国顶尖财经类大学,37
对外经济贸易大学,10036,1,北京市朝阳区惠新东街10号,5,1,1,0,1,1,https://www.uibe.edu.cn,中国顶尖财经类大学,38
中央财经大学,10034,1,北京市海淀区学院南路39号,5,1,1,0,1,1,https://www.cufe.edu.cn,中国顶尖财经类大学,39
中国政法大学,10053,1,北京市昌平区府学路27号,6,1,1,0,1,1,https://www.cupl.edu.cn,中国顶尖政法类大学,40
上海外国语大学,10271,9,上海市虹口区大连西路550号,1,1,1,0,1,1,https://www.shisu.edu.cn,中国顶尖外语类大学,41
北京外国语大学,10030,1,北京市海淀区西三环北路2号,1,1,1,0,1,1,https://www.bfsu.edu.cn,中国顶尖外语类大学,42
南京航空航天大学,10287,10,南京市秦淮区御道街29号,2,1,1,0,1,1,https://www.nuaa.edu.cn,中国知名航空航天类大学,43
南京理工大学,10288,10,南京市玄武区孝陵卫200号,2,1,1,0,1,1,https://www.njust.edu.cn,中国知名理工类大学,44
苏州大学,10285,10,苏州市十梓街1号,1,1,1,0,1,1,https://www.suda.edu.cn,中国知名综合性大学,45
武汉理工大学,10497,17,湖北省武汉市洪山区珞狮路122号,2,1,1,0,1,1,https://www.whut.edu.cn,中国知名理工类大学,46
华中农业大学,10504,17,湖北省武汉市洪山区狮子山街1号,7,1,1,0,1,1,https://www.hzau.edu.cn,中国知名农业类大学,47
华中师范大学,10511,17,湖北省武汉市洪山区珞喻路152号,3,1,1,0,1,1,https://www.ccnu.edu.cn,中国知名师范类大学,48
中南财经政法大学,10520,17,湖北省武汉市东湖新技术开发区南湖大道182号,5,1,1,0,1,1,https://www.zuel.edu.cn,中国知名财经政法类大学,49
西南大学,10635,22,重庆市北碚区天生路2号,1,1,1,0,1,1,https://www.swu.edu.cn,中国知名综合性大学,50
西南交通大学,10613,23,四川省成都市二环路北一段111号,2,1,1,0,1,1,https://www.swjtu.edu.cn,中国知名交通大学,51
西南财经大学,10651,23,四川省成都市温江区柳台大道555号,5,1,1,0,1,1,https://www.swufe.edu.cn,中国知名财经类大学,52
暨南大学,10559,19,广东省广州市天河区黄埔大道西601号,1,1,1,0,1,1,https://www.jnu.edu.cn,中国知名综合性大学，华侨最高学府,53
华南师范大学,10574,19,广东省广州市天河区中山大道西55号,3,1,1,0,1,1,https://www.scnu.edu.cn,中国知名师范类大学,54
东北大学,10145,6,辽宁省沈阳市和平区文化路3号巷11号,2,1,1,1,1,1,https://www.neu.edu.cn,中国知名理工类大学，创办于1923年,55
湖南大学,10532,18,湖南省长沙市岳麓区麓山南路2号,2,1,1,1,1,1,https://www.hnu.edu.cn,中国知名综合性大学，创办于976年,56
中国海洋大学,10423,15,山东省青岛市崂山区松岭路238号,2,1,1,1,1,1,https://www.ouc.edu.cn,中国知名海洋类大学,57
西北农林科技大学,10712,27,陕西省杨凌示范区西农路22号,7,1,1,1,1,1,https://www.nwsuaf.edu.cn,中国知名农林类大学,58
中央民族大学,10052,1,北京市海淀区中关村南大街27号,10,1,1,1,1,1,https://www.muc.edu.cn,中国知名民族类大学,59
北京工业大学,10005,1,北京市朝阳区平乐园100号,2,1,1,0,1,1,https://www.bjut.edu.cn,北京市属重点大学,60
上海大学,10280,9,上海市宝山区上大路99号,1,1,1,0,1,1,https://www.shu.edu.cn,上海市属重点大学,61
郑州大学,10459,16,河南省郑州市高新区科学大道100号,1,1,1,0,1,1,https://www.zzu.edu.cn,河南省重点大学，创办于1956年,62
云南大学,10673,25,云南省昆明市五华区翠湖北路2号,1,1,1,0,1,1,https://www.ynu.edu.cn,云南省重点大学，创办于1922年,63
新疆大学,10755,31,新疆乌鲁木齐市天山区胜利路666号,1,1,1,0,1,1,https://www.xju.edu.cn,新疆重点大学,64
南昌大学,10403,14,江西省南昌市红谷滩新区学府大道999号,1,1,1,0,1,1,https://www.ncu.edu.cn,江西省重点大学,65
安徽大学,10357,12,安徽省合肥市经济技术开发区九龙路111号,1,1,1,0,1,1,https://www.ahu.edu.cn,安徽省重点大学,66
福州大学,10386,13,福建省福州市闽侯县大学城学园路2号,2,1,1,0,1,1,https://www.fzu.edu.cn,福建省重点大学,67
广西大学,10593,20,广西南宁市大学东路100号,1,1,1,0,1,1,https://www.gxu.edu.cn,广西重点大学,68
贵州大学,10657,24,贵州省贵阳市花溪区,1,1,1,0,1,1,https://www.gzu.edu.cn,贵州省重点大学,69
太原理工大学,10112,4,山西省太原市万柏林区迎泽西大街79号,2,1,1,0,1,1,https://www.tyut.edu.cn,山西省重点大学,70
内蒙古大学,10126,5,内蒙古呼和浩特市大学西路235号,1,1,1,0,1,1,https://www.imu.edu.cn,内蒙古重点大学,71
海南大学,10589,21,海南省海口市美兰区人民大道58号,1,1,1,0,1,1,https://www.hainanu.edu.cn,海南省重点大学,72
宁夏大学,10749,30,宁夏银川市西夏区贺兰山西路489号,1,1,1,0,1,1,https://www.nxu.edu.cn,宁夏重点大学,73
青海大学,10743,29,青海省西宁市城北区宁大路251号,1,1,1,0,1,1,https://www.qhu.edu.cn,青海省重点大学,74
西藏大学,10694,26,西藏拉萨市城关区藏大东路1号,1,1,1,0,1,1,https://www.utibet.edu.cn,西藏重点大学,75
石河子大学,10759,31,新疆石河子市北四路221号,1,1,1,0,1,1,https://www.shzu.edu.cn,新疆重点大学,76
延边大学,10184,7,吉林省延吉市公园路977号,1,1,1,0,1,1,https://www.ybu.edu.cn,吉林省重点大学,77
东北农业大学,10224,8,黑龙江省哈尔滨市香坊区长江路600号,7,1,1,0,1,1,https://www.neau.edu.cn,黑龙江省重点大学,78
东北林业大学,10225,8,黑龙江省哈尔滨市香坊区和兴路26号,7,1,1,0,1,1,https://www.nefu.edu.cn,黑龙江省重点大学,79
四川农业大学,10626,23,四川省雅安市雨城区新康路46号,7,1,1,0,1,1,https://www.sicau.edu.cn,四川省重点大学,80
中国科学院大学,14430,1,北京市石景山区玉泉路19号,2,1,1,0,0,1,https://www.ucas.ac.cn,中国科学院直属大学,81
南方科技大学,14325,19,广东省深圳市南山区学苑大道1088号,2,1,2,0,0,1,https://www.sustech.edu.cn,新型研究型大学，创办于2012年,82
上海科技大学,14423,9,上海市浦东新区华夏中路393号,2,1,2,0,0,1,https://www.shanghaitech.edu.cn,新型研究型大学,83
首都医科大学,10025,1,北京市丰台区右安门外西头条10号,4,1,1,0,0,0,https://www.ccmu.edu.cn,北京市属重点医科大学,84
南京医科大学,10312,10,南京市江宁区龙眠大道101号,4,1,1,0,0,0,https://www.njmu.edu.cn,江苏省重点医科大学,85
中国医科大学,10159,6,辽宁省沈阳市沈北新区蒲河路77号,4,1,1,0,0,0,https://www.cmu.edu.cn,辽宁省重点医科大学,86
哈尔滨医科大学,10226,8,黑龙江省哈尔滨市南岗区保健路157号,4,1,1,0,0,0,https://www.hrbmu.edu.cn,黑龙江省重点医科大学,87
温州医科大学,10343,11,浙江省温州市瓯海区茶山高教园区,4,1,1,0,0,0,https://www.wmu.edu.cn,浙江省重点医科大学,88
重庆医科大学,10631,22,重庆市渝中区医学院路1号,4,1,1,0,0,0,https://www.cqmu.edu.cn,重庆市重点医科大学,89
大连医科大学,10161,6,辽宁省大连市旅顺南路西段9号,4,1,1,0,0,0,https://www.dmu.edu.cn,辽宁省重点医科大学,90
安徽医科大学,10366,12,安徽省合肥市梅山路81号,4,1,1,0,0,0,https://www.ahmu.edu.cn,安徽省重点医科大学,91
河北医科大学,10089,3,河北省石家庄市中山东路361号,4,1,1,0,0,0,https://www.hebmu.edu.cn,河北省重点医科大学,92
南京审计大学,11287,10,南京市浦口区雨山西路86号,5,1,1,0,0,0,https://www.nau.edu.cn,中国唯一以审计命名的大学,93
上海立信会计金融学院,11047,9,上海市松江区文翔路2800号,5,1,1,0,0,0,https://www.lixin.edu.cn,知名财经类院校,94
浙江工商大学,10353,11,浙江省杭州市下沙高教园区学正街18号,5,1,1,0,0,0,https://www.zjgsu.edu.cn,浙江省重点财经大学,95
南京财经大学,10327,10,南京市栖霞区文苑路3号,5,1,1,0,0,0,https://www.nufe.edu.cn,江苏省重点财经大学,96
江西财经大学,10421,14,江西省南昌市昌北经济技术开发区双港东大街169号,5,1,1,0,0,0,https://www.jxufe.edu.cn,江西省重点财经大学,97
天津财经大学,10070,2,天津市河西区珠江道25号,5,1,1,0,0,0,https://www.tjufe.edu.cn,天津市重点财经大学,98
东北财经大学,10173,6,辽宁省大连市沙河口区尖山街217号,5,1,1,0,0,0,https://www.dufe.edu.cn,辽宁省重点财经大学,99
浙江工业大学,10337,11,浙江省杭州市西湖区潮王路18号,2,1,1,0,0,0,https://www.zjut.edu.cn,浙江省重点大学,100
杭州电子科技大学,10336,11,浙江省杭州市下沙高教园区2号大街1号,2,1,1,0,0,0,https://www.hdu.edu.cn,知名电子信息类大学,101
南京邮电大学,10293,10,南京市新模范马路66号,2,1,1,0,0,0,https://www.njupt.edu.cn,知名信息通信类大学,102
南京信息工程大学,10300,10,南京市浦口区宁六路219号,2,1,1,0,0,1,https://www.nuist.edu.cn,气象领域知名大学,103
成都理工大学,10616,23,四川省成都市成华区二仙桥东三路1号,2,1,1,0,0,1,https://www.cdut.edu.cn,四川省重点大学,104
西南石油大学,10615,23,四川省成都市新都区新都大道8号,2,1,1,0,0,1,https://www.swpu.edu.cn,石油领域知名大学,105
广东工业大学,10560,19,广东省广州市番禺区大学城外环西路100号,2,1,1,0,0,0,https://www.gdut.edu.cn,广东省重点大学,106
深圳大学,10590,19,广东省深圳市南山区南海大道3688号,1,1,1,0,0,0,https://www.szu.edu.cn,深圳市重点大学，发展迅速,107
广州大学,10575,19,广东省广州市番禺区大学城外环西路230号,1,1,1,0,0,0,https://www.gzhu.edu.cn,广州市重点大学,108
昆明理工大学,10674,25,云南省昆明市呈贡区景明南路727号,2,1,1,0,0,0,https://www.kmust.edu.cn,云南省重点大学,109
燕山大学,10216,3,河北省秦皇岛市海港区河北大街西段438号,2,1,1,0,0,0,https://www.ysu.edu.cn,河北省重点大学,110
扬州大学,11117,10,江苏省扬州市大学南路88号,1,1,1,0,0,0,https://www.yzu.edu.cn,江苏省重点大学,111
江苏大学,10299,10,江苏省镇江市学府路301号,2,1,1,0,0,0,https://www.ujs.edu.cn,江苏省重点大学,112
南京工业大学,10291,10,南京市浦口区浦珠南路30号,2,1,1,0,0,0,https://www.njtech.edu.cn,江苏省重点大学,113
浙江理工大学,10338,11,浙江省杭州市下沙高教园区2号大街928号,2,1,1,0,0,0,https://www.zstu.edu.cn,浙江省重点大学,114
武汉科技大学,10488,17,湖北省武汉市青山区和平大道947号,2,1,1,0,0,0,https://www.wust.edu.cn,湖北省重点大学,115
湖北大学,10512,17,湖北省武汉市武昌区友谊大道368号,1,1,1,0,0,0,https://www.hubu.edu.cn,湖北省重点大学,116
长沙理工大学,10536,18,湖南省长沙市天心区万家丽南路2段960号,2,1,1,0,0,0,https://www.csust.edu.cn,湖南省重点大学,117
湘潭大学,10530,18,湖南省湘潭市雨湖区羊牯塘街道,1,1,1,0,0,1,https://www.xtu.edu.cn,湖南省重点大学,118
河南大学,10475,16,河南省开封市顺河回族区明伦街85号,1,1,1,0,0,1,https://www.henu.edu.cn,河南省重点大学，创办于1912年,119
山西大学,10108,4,山西省太原市小店区坞城路92号,1,1,1,0,0,1,https://www.sxu.edu.cn,山西省重点大学，创办于1902年,120
河北大学,10075,3,河北省保定市五四东路180号,1,1,1,0,0,0,https://www.hbu.edu.cn,河北省重点大学,121
黑龙江大学,10212,8,黑龙江省哈尔滨市南岗区学府路74号,1,1,1,0,0,0,https://www.hlju.edu.cn,黑龙江省重点大学,122
辽宁大学,10140,6,辽宁省沈阳市皇姑区崇山中路66号,1,1,1,0,0,0,https://www.lnu.edu.cn,辽宁省重点大学,123
东北石油大学,10220,8,黑龙江省大庆市高新技术产业开发区学府街99号,2,1,1,0,0,0,https://www.nepu.edu.cn,石油领域知名大学,124
重庆邮电大学,10617,22,重庆市南岸区崇文路2号,2,1,1,0,0,0,https://www.cqupt.edu.cn,知名信息通信类大学,125
西安电子科技大学,10701,27,陕西省西安市太白南路2号,2,1,1,0,1,1,https://www.xidian.edu.cn,中国知名电子信息类大学,126
长安大学,10710,27,陕西省西安市南二环路中段,2,1,1,0,1,1,https://www.chd.edu.cn,中国知名交通大学,127
陕西师范大学,10718,27,陕西省西安市长安区西长安街620号,3,1,1,0,1,1,https://www.snnu.edu.cn,中国知名师范类大学,128
西北大学,10697,27,陕西省西安市碑林区太白北路229号,1,1,1,0,1,1,https://www.nwu.edu.cn,陕西省重点大学,129
西安建筑科技大学,10703,27,陕西省西安市碑林区雁塔路13号,2,1,1,0,0,0,https://www.xauat.edu.cn,建筑老八校之一,130
西安理工大学,10700,27,陕西省西安市金花南路5号,2,1,1,0,0,0,https://www.xaut.edu.cn,陕西省重点大学,131
